timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-02-28T22:01:14,fashion-mnist-etl,cbd644e5-a284-4bfb-9e21-489b96069741,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.872370900000533,0.0001694299242968,7.097322884542543e-06,42.5,14.12107160393574,10.0,0.0002817963928472,9.665729954800098e-05,6.63026386111091e-05,0.0004447563310063,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.4782608695652174,93.56521739130434,14.702454442563264,N,1.0,0.0,,
2026-02-28T22:06:04,fashion-mnist-etl,c8db73c8-fc02-42df-ae61-459b15fd704c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.97978139999941,0.0002981484118199,6.936945747704188e-06,42.5,13.094171898100557,10.0,0.0005072385613194,0.0001560590137359,0.0001193468974999,0.0007826444725554,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,1.6666666666666667,2.2142857142857144,91.39285714285714,14.362740198771158,N,1.0,0.0,,
2026-02-28T23:54:28,fashion-mnist-etl,6b407c7b-6229-4a60-8662-ebc4dfc8b201,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.799034200001188,0.0001336492716635,7.109369036818847e-06,42.5,14.303950854249768,10.0,0.0002219073183333,7.671200581400167e-05,5.221220666666744e-05,0.0003508315308139,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,3.705555555555556,0.3333333333333333,92.5,14.536414040459526,N,1.0,0.0,,
2026-02-28T23:56:09,fashion-mnist-etl,abd18a17-b033-4b32-b0d0-41182e97b900,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.920878799999628,0.0001256506431875,7.011410801325895e-06,42.5,13.631205708188444,10.0,0.0002113108322916,6.880561060000623e-05,4.971855694444559e-05,0.0003298349998361,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.2352941176470588,92.32941176470588,14.508244233972889,N,1.0,0.0,,
2026-03-01T00:01:28,fashion-mnist-etl,7f107fb0-a171-450d-a89d-f7e21edbd301,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.74845020000066,0.0001731596813085,6.996788886138817e-06,42.5,13.69268911350204,10.0,0.0002920969596527,9.37234083119992e-05,6.872663638888905e-05,0.0004545470043536,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.1666666666666666,96.08333333333331,15.098790168762209,N,1.0,0.0,,
2026-03-01T00:16:28,fashion-mnist-etl,3097ed07-a30c-47cf-b334-86abdd965a8d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.78537349999897,0.0001871545826951,6.987193316351252e-06,42.5,13.38400874119921,10.0,0.0003159521801388,0.0001009917474599,7.433992249999494e-05,0.0004912838500988,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,1.2692307692307692,95.80384615384617,15.054548703707182,N,1.0,0.0,,
2026-03-01T00:19:46,fashion-mnist-etl,6001badd-2543-4172-9495-43b87a4e0bff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.361364100001083,0.0001295532046893,7.0557505413983125e-06,42.5,13.846100310397633,10.0,0.0002167399027083,7.23433912079921e-05,5.099599388888439e-05,0.0003400792878052,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.2777777777777778,94.21666666666668,14.807882732815212,N,1.0,0.0,,
2026-03-01T00:27:09,fashion-mnist-etl,c4221ed3-30d1-4073-b8b3-55fbda8ade26,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.1394779000002,0.0001835156296747,7.020631030840313e-06,42.5,13.817630505578723,10.0,0.0003084923298611,0.000100654802746,7.258440611110725e-05,0.0004817315387182,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,2.084,4.6,94.5,14.849141845703125,N,1.0,0.0,,
2026-03-01T00:29:09,fashion-mnist-etl,629f4b3a-0332-4eed-913d-19abd352dd6f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.345470700001897,0.000201635979956,7.11351672689078e-06,42.5,14.687904818408596,10.0,0.0003343781141667,0.00011624453744,7.867510388889262e-05,0.0005292977554956,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,10.714285714285714,1.2142857142857142,94.40714285714286,14.834398814610072,N,1.0,0.0,,
2026-03-01T00:32:38,fashion-mnist-etl,3bee5684-5a02-483c-b77d-c9a9e16994ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.62211160000152,0.0002368292726144,7.733930164842667e-06,42.5,23.001879370624184,10.0,0.0003613839186805,0.0001752684735479,8.50283338888807e-05,0.0006216807261174,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,3.333333333333333,2.2666666666666666,93.49666666666668,14.693869400024417,N,1.0,0.0,,
